Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
78,3.0,0.0,0.0,1117.0,18.0,115.0,3750.0,0.1,37.43879999999997,0.0,0.0,785.0826683044434,,,,,,,,,,,,,,,,,,,,,16.747217689506314,10.76701797862626,35.584002386477344,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1163.0,19.0,46.0,3796.0,0.1,21.804799999999997,0.0,0.0,789.5342416763306,,,,,,,,,,,,,,,,,,,,,9.853114263413485,7.127908129123399,21.394323997554093,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1225.0,20.0,62.0,3858.0,0.1,28.709800000000012,0.0,0.0,795.4755411148071,,,,,,,,,,,,,,,,,,,,,12.19504377211344,9.14248736041542,28.00969867377785,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,88.0,1.0,88.0,3946.0,0.1,45.20499999999995,0.0,0.0,1000.1847081184387,,,,,,,,,,,,,,,,,,,,,21.52397622779016,13.12414160473724,43.39764197826904,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,180.0,2.0,92.0,4038.0,0.1,47.00539999999996,0.0,0.0,1008.9905791282654,,,,,,,,,,,,,,,,,,,,,22.391668501285796,13.79205353726089,45.035392246983456,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,205.0,3.0,25.0,4063.0,0.1,11.005,0.0,0.0,1011.5255541801453,,,,,,,,,,,,,,,,,,,,,4.410464299770765,3.7871901523794884,10.916560597139414,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,241.0,4.0,36.0,4099.0,0.1,14.506800000000002,0.0,0.0,1015.1517286300659,,,,,,,,,,,,,,,,,,,,,6.3717487543211755,5.0738662567387065,14.3060147683664,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,282.0,5.0,41.0,4140.0,0.1,17.206800000000015,0.0,0.0,1019.3807272911072,,,,,,,,,,,,,,,,,,,,,7.445344310646842,5.835725263997932,16.935394737343422,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,303.0,6.0,21.0,4161.0,0.1,8.4044,0.0,0.0,1021.667163848877,,,,,,,,,,,,,,,,,,,,,3.670633567592688,2.9486329218861775,8.343996343771755,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,370.0,7.0,67.0,4228.0,0.1,26.820400000000003,0.0,0.0,1028.293524980545,,,,,,,,,,,,,,,,,,,,,13.741669472742512,7.619508797006374,25.951585364469825,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,412.0,8.0,42.0,4270.0,0.1,20.206200000000003,0.0,0.0,1032.5492868423462,,,,,,,,,,,,,,,,,,,,,8.249808043341893,6.65650824118311,19.899487136966435,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,550.0,9.0,138.0,4408.0,0.1,50.241999999999926,0.0,0.0,1045.8215231895447,,,,,,,,,,,,,,,,,,,,,24.58849722907137,14.10612629799603,46.94262569114478,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,578.0,10.0,28.0,4436.0,0.1,10.2068,0.0,0.0,1048.6393630504608,,,,,,,,,,,,,,,,,,,,,3.9739998226874613,3.6640093675591636,10.115749387991348,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,665.0,11.0,87.0,4523.0,0.1,42.30639999999997,0.0,0.0,1057.1181888580322,,,,,,,,,,,,,,,,,,,,,19.29392563768609,12.785535753081373,40.70920617266046,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,714.0,12.0,49.0,4572.0,0.1,19.609200000000012,0.0,0.0,1061.9205920696259,,,,,,,,,,,,,,,,,,,,,7.984208058703437,6.41728552821865,19.2564674836233,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,760.0,13.0,46.0,4618.0,0.1,19.90560000000001,0.0,0.0,1066.8051669597626,,,,,,,,,,,,,,,,,,,,,9.515761225220823,6.455028484163564,19.506869215201036,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,791.0,14.0,31.0,4649.0,0.1,14.2074,0.0,0.0,1069.9239819049835,,,,,,,,,,,,,,,,,,,,,5.810560184493048,4.841013247666078,14.055369317546493,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,822.0,15.0,31.0,4680.0,0.1,13.106200000000001,0.0,0.0,1073.0504431724548,,,,,,,,,,,,,,,,,,,,,5.938478457769115,4.671419185139184,12.947990200219397,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,888.0,16.0,66.0,4746.0,0.1,33.204199999999986,0.0,0.0,1079.7487208843231,,,,,,,,,,,,,,,,,,,,,15.878071412764967,9.987575231396434,32.22065637885886,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,960.0,17.0,72.0,4818.0,0.1,34.11079999999997,0.0,0.0,1086.5720791816711,,,,,,,,,,,,,,,,,,,,,14.501504796522681,10.77440616810321,33.13292437046693,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1090.0,18.0,130.0,4948.0,0.1,55.72259999999989,0.0,0.0,1099.135992050171,,,,,,,,,,,,,,,,,,,,,24.503620827116322,15.065532894960773,52.642361372859234,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1120.0,19.0,30.0,4978.0,0.1,8.711999999999996,0.0,0.0,1102.2892994880676,,,,,,,,,,,,,,,,,,,,,2.794745415068695,3.198287469722005,8.645439871851773,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1181.0,20.0,61.0,5039.0,0.1,31.405200000000008,0.0,0.0,1108.3117084503174,,,,,,,,,,,,,,,,,,,,,14.663628826744686,9.612313803785966,30.57183173320325,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,27.0,1.0,27.0,5066.0,0.1,11.007,0.0,0.0,1302.6662712097168,,,,,,,,,,,,,,,,,,,,,4.5590756163630735,4.0421750846697035,10.905705463579896,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,82.0,2.0,55.0,5121.0,0.1,25.70660000000001,0.0,0.0,1308.2114458084106,,,,,,,,,,,,,,,,,,,,,11.009521311269753,7.854358666719795,25.151353884294867,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,134.0,3.0,52.0,5173.0,0.1,23.309400000000004,0.0,0.0,1313.267540693283,,,,,,,,,,,,,,,,,,,,,9.072729030663147,7.621524843663016,22.8833619309054,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,193.0,4.0,59.0,5232.0,0.1,25.41000000000001,0.0,0.0,1319.2368919849396,,,,,,,,,,,,,,,,,,,,,10.281823486274126,8.210265415720775,24.853053668593358,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,216.0,5.0,23.0,5255.0,0.1,9.906399999999998,0.0,0.0,1321.6227626800537,,,,,,,,,,,,,,,,,,,,,4.1665139337935235,3.7480835561626784,9.830220790883727,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,250.0,6.0,34.0,5289.0,0.1,13.308799999999998,0.0,0.0,1325.1129896640778,,,,,,,,,,,,,,,,,,,,,5.2776916238643,4.711241455001872,13.155656642416808,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,277.0,7.0,27.0,5316.0,0.1,10.307999999999998,0.0,0.0,1327.8242936134338,,,,,,,,,,,,,,,,,,,,,3.689791909152157,3.637338501397311,10.228823035701259,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,337.0,8.0,60.0,5376.0,0.1,25.613800000000015,0.0,0.0,1333.8522267341614,,,,,,,,,,,,,,,,,,,,,11.38447496047574,7.7012512685206405,24.98066785741845,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,383.0,9.0,46.0,5422.0,0.1,21.306600000000007,0.0,0.0,1338.4162697792053,,,,,,,,,,,,,,,,,,,,,9.502081865476837,6.810752271045531,20.91130593475163,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,419.0,10.0,36.0,5458.0,0.1,14.707400000000002,0.0,0.0,1342.3432796001434,,,,,,,,,,,,,,,,,,,,,6.281839679184613,5.033039060820319,14.51025978085128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,467.0,11.0,48.0,5506.0,0.1,19.906200000000013,0.0,0.0,1347.2370386123657,,,,,,,,,,,,,,,,,,,,,9.134990279101613,6.339662699189523,19.50671438866607,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,601.0,12.0,134.0,5640.0,0.1,62.60879999999991,0.0,0.0,1359.9387168884277,,,,,,,,,,,,,,,,,,,,,29.51068556313326,17.87495715860704,58.771853068824754,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,776.0,13.0,175.0,5815.0,0.1,80.41939999999998,0.0,0.0,1376.7849707603455,,,,,,,,,,,,,,,,,,,,,36.7527390378762,22.265370924781163,74.13586826904154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,911.0,14.0,135.0,5950.0,0.1,61.0197999999999,0.0,0.0,1389.6659321784973,,,,,,,,,,,,,,,,,,,,,27.780504675092924,17.00304579423875,57.38414277026025,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,934.0,15.0,23.0,5973.0,0.1,8.305599999999998,0.0,0.0,1392.0973846912384,,,,,,,,,,,,,,,,,,,,,3.443213999504827,3.009908678635308,8.242883602332451,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,1024.0,16.0,90.0,6063.0,0.1,43.010799999999925,0.0,0.0,1400.8007946014404,,,,,,,,,,,,,,,,,,,,,18.77772741329604,12.903946902113885,41.40357026977264,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,1077.0,17.0,53.0,6116.0,0.1,25.804400000000005,0.0,0.0,1406.2085118293762,,,,,,,,,,,,,,,,,,,,,12.318675460052267,7.954674706686516,25.20188877628102,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,1122.0,18.0,45.0,6161.0,0.1,21.005600000000005,0.0,0.0,1410.7237372398376,,,,,,,,,,,,,,,,,,,,,9.525289388827455,6.924390433375161,20.61817771475456,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,1256.0,19.0,134.0,6295.0,0.1,61.71739999999991,0.0,0.0,1423.6942265033722,,,,,,,,,,,,,,,,,,,,,26.867837367105754,17.937426567525495,58.23351859648221,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,1355.0,20.0,99.0,6394.0,0.1,51.40819999999994,0.0,0.0,1433.3092632293701,,,,,,,,,,,,,,,,,,,,,23.402363212685863,14.994766397504527,49.18969624473734,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,191.0,1.0,191.0,6585.0,0.1,87.62880000000007,0.0,0.0,1678.1533942222595,,,,,,,,,,,,,,,,,,,,,35.91940092157192,23.864516066491518,80.92997344088822,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,493.0,2.0,302.0,6887.0,0.1,151.12700000000027,0.0,0.0,1706.7832617759705,,,,,,,,,,,,,,,,,,,,,69.20991068073117,36.38931719007272,130.48644938674332,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,603.0,3.0,110.0,6997.0,0.1,52.20719999999993,0.0,0.0,1717.4387016296387,,,,,,,,,,,,,,,,,,,,,24.61131618713515,15.309191834157478,49.59910382796727,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,660.0,4.0,57.0,7054.0,0.1,25.20680000000001,0.0,0.0,1723.0480163097382,,,,,,,,,,,,,,,,,,,,,10.86134978643704,8.223635719873407,24.636952329880526,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,747.0,5.0,87.0,7141.0,0.1,40.307199999999945,0.0,0.0,1731.7626285552979,,,,,,,,,,,,,,,,,,,,,18.7276320521813,12.361560674549223,38.75536799207639,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,829.0,6.0,82.0,7223.0,0.1,41.70639999999996,0.0,0.0,1739.7654190063477,,,,,,,,,,,,,,,,,,,,,20.351597665472063,12.34634461118072,40.11776440247184,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,947.0,7.0,118.0,7341.0,0.1,57.109199999999916,0.0,0.0,1750.9819180965424,,,,,,,,,,,,,,,,,,,,,25.983452928379226,17.12822639411977,54.15140120546098,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,1117.0,8.0,170.0,7511.0,0.1,82.8136000000001,0.0,0.0,1767.1199569702148,,,,,,,,,,,,,,,,,,,,,36.430723422210114,23.906317752468425,76.77384794025687,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,1439.0,9.0,322.0,7833.0,0.1,147.82980000000043,0.0,0.0,1797.581878900528,,,,,,,,,,,,,,,,,,,,,69.81632181029775,35.633324961404185,125.60001881469482,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,1496.0,10.0,57.0,7890.0,0.1,26.106400000000004,0.0,0.0,1803.2531423568726,,,,,,,,,,,,,,,,,,,,,10.777221582020024,7.888572663638577,25.54315914495562,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,1609.0,11.0,113.0,8003.0,0.1,44.32579999999999,0.0,0.0,1814.122888326645,,,,,,,,,,,,,,,,,,,,,18.818639630065896,12.49308415114005,42.283819076135764,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,1658.0,12.0,49.0,8052.0,0.1,19.60800000000001,0.0,0.0,1818.9410741329193,,,,,,,,,,,,,,,,,,,,,8.275805316981002,6.528598975515036,19.24094819490956,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,1719.0,13.0,61.0,8113.0,0.1,23.410200000000014,0.0,0.0,1825.109365940094,,,,,,,,,,,,,,,,,,,,,9.78924806405486,7.681161240189686,22.858750510362867,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,1956.0,14.0,237.0,8350.0,0.1,90.85200000000015,0.0,0.0,1847.7245218753815,,,,,,,,,,,,,,,,,,,,,42.7281112252865,27.014823189089824,80.88713101450521,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,2031.0,15.0,75.0,8425.0,0.1,34.30619999999997,0.0,0.0,1854.9453439712524,,,,,,,,,,,,,,,,,,,,,15.700837230610805,10.66214578186312,33.19499400071161,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,2177.0,16.0,146.0,8571.0,0.1,65.31719999999996,0.0,0.0,1868.9619314670563,,,,,,,,,,,,,,,,,,,,,30.67209341219985,19.275908380180613,60.96093527142646,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,2338.0,17.0,161.0,8732.0,0.1,75.11539999999997,0.0,0.0,1884.4513142108917,,,,,,,,,,,,,,,,,,,,,33.85659548104534,21.122347897471474,69.80402637627796,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,2491.0,18.0,153.0,8885.0,0.1,74.41259999999998,0.0,0.0,1898.9601500034332,,,,,,,,,,,,,,,,,,,,,33.49019429917576,20.423094201979488,69.4273856160727,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,2651.0,19.0,160.0,9045.0,0.1,79.30820000000004,0.0,0.0,1914.121125459671,,,,,,,,,,,,,,,,,,,,,36.075581414195376,22.918917078874006,73.68340009050966,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,2734.0,20.0,83.0,9128.0,0.1,41.20679999999996,0.0,0.0,1922.0629711151123,,,,,,,,,,,,,,,,,,,,,18.517657109784917,12.717624318097233,39.749293297188956,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,146.0,1.0,146.0,9274.0,0.1,63.82119999999987,0.0,0.0,2364.5523467063904,,,,,,,,,,,,,,,,,,,,,26.916863168415226,17.348184778903835,60.01130056724531,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,170.0,2.0,24.0,9298.0,0.1,9.006399999999998,0.0,0.0,2367.002759218216,,,,,,,,,,,,,,,,,,,,,3.4626999759155246,3.2604806233701944,8.941168596602637,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,249.0,3.0,79.0,9377.0,0.1,39.00839999999995,0.0,0.0,2375.0380132198334,,,,,,,,,,,,,,,,,,,,,17.479904820315575,12.03301938365296,37.70285552739434,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,339.0,4.0,90.0,9467.0,0.1,41.01199999999995,0.0,0.0,2383.6357934474945,,,,,,,,,,,,,,,,,,,,,17.773053268575797,12.805915931056658,39.49136845136248,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,401.0,5.0,62.0,9529.0,0.1,27.6056,0.0,0.0,2389.672693490982,,,,,,,,,,,,,,,,,,,,,12.582200920803727,8.441546268763629,26.879235133942917,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,483.0,6.0,82.0,9611.0,0.1,38.10659999999996,0.0,0.0,2398.1562883853912,,,,,,,,,,,,,,,,,,,,,17.320302476374287,11.586030445791462,36.75981807326578,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,564.0,7.0,81.0,9692.0,0.1,31.12560000000004,0.0,0.0,2405.963903427124,,,,,,,,,,,,,,,,,,,,,12.333099022122187,8.989759119930868,30.186962717680743,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,616.0,8.0,52.0,9744.0,0.1,23.008400000000012,0.0,0.0,2411.0227897167206,,,,,,,,,,,,,,,,,,,,,10.42611952769017,7.70551712993568,22.51124175683202,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,716.0,9.0,100.0,9844.0,0.1,47.509199999999936,0.0,0.0,2420.7052295207977,,,,,,,,,,,,,,,,,,,,,21.055402853867314,14.078333975898468,45.49460342686357,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,804.0,10.0,88.0,9932.0,0.1,44.40559999999995,0.0,0.0,2429.059633731842,,,,,,,,,,,,,,,,,,,,,19.878965187596894,12.790250209017401,42.741691705210194,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,1007.0,11.0,203.0,10135.0,0.1,103.51100000000005,0.0,0.0,2448.3338282108307,,,,,,,,,,,,,,,,,,,,,47.30923944667567,29.338689869431374,94.09532093888173,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,1033.0,12.0,26.0,10161.0,0.1,8.908599999999996,0.0,0.0,2451.0335516929626,,,,,,,,,,,,,,,,,,,,,3.4192658393216866,3.308030999551825,8.837364980774204,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,1238.0,13.0,205.0,10366.0,0.1,112.60720000000002,0.0,0.0,2470.6084413528442,,,,,,,,,,,,,,,,,,,,,53.86883708633503,30.762933844575993,101.76752167312596,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,1333.0,14.0,95.0,10461.0,0.1,51.10499999999995,0.0,0.0,2479.9280638694763,,,,,,,,,,,,,,,,,,,,,24.048609438759385,15.031270668071862,48.91816952419675,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,1648.0,15.0,315.0,10776.0,0.1,151.3324000000004,0.0,0.0,2509.4687535762787,,,,,,,,,,,,,,,,,,,,,63.1774478480405,40.080575592943845,131.69476175661873,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,1837.0,16.0,189.0,10965.0,0.1,84.22160000000004,0.0,0.0,2527.2030198574066,,,,,,,,,,,,,,,,,,,,,35.94493968854907,23.868593538960322,77.58309500578085,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,1976.0,17.0,139.0,11104.0,0.1,69.60819999999997,0.0,0.0,2540.8035848140717,,,,,,,,,,,,,,,,,,,,,32.18155499446588,20.57208997419376,65.2654294492383,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,2059.0,18.0,83.0,11187.0,0.1,43.70739999999996,0.0,0.0,2548.906474351883,,,,,,,,,,,,,,,,,,,,,19.693339106655525,13.436974009151953,42.157124946916504,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,2242.0,19.0,183.0,11370.0,0.1,88.61879999999994,0.0,0.0,2566.3389661312103,,,,,,,,,,,,,,,,,,,,,40.90055339038386,22.960689319919776,81.29651045395728,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,2371.0,20.0,129.0,11499.0,0.1,69.11179999999996,0.0,0.0,2579.01801776886,,,,,,,,,,,,,,,,,,,,,30.490425216092614,19.71209139405252,65.3090880140642,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,159.0,1.0,159.0,11658.0,0.1,87.20720000000001,0.0,0.0,2976.988883495331,,,,,,,,,,,,,,,,,,,,,39.72608814210312,24.02560955655087,81.0527764856004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,470.0,2.0,311.0,11969.0,0.1,169.10000000000048,0.0,0.0,3006.9593420028687,,,,,,,,,,,,,,,,,,,,,74.8765456319617,42.172543836959,146.10545912124314,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,734.0,3.0,264.0,12233.0,0.1,121.6422,0.0,0.0,3032.3490710258484,,,,,,,,,,,,,,,,,,,,,57.99569957378151,28.736811194527572,106.54431740301038,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,786.0,4.0,52.0,12285.0,0.1,27.904600000000002,0.0,0.0,3037.523674964905,,,,,,,,,,,,,,,,,,,,,12.928004469734729,8.823751465125808,27.286890261205947,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,851.0,5.0,65.0,12350.0,0.1,24.61480000000002,0.0,0.0,3044.0049242973328,,,,,,,,,,,,,,,,,,,,,11.186683262947783,7.330982504142605,23.935512677751223,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,1158.0,6.0,307.0,12657.0,0.1,142.83900000000034,0.0,0.0,3073.0152678489685,,,,,,,,,,,,,,,,,,,,,62.53068360109526,33.54253962082431,123.88973571616042,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,1256.0,7.0,98.0,12755.0,0.1,47.605199999999954,0.0,0.0,3082.9727070331573,,,,,,,,,,,,,,,,,,,,,22.22860744262918,13.698100537836133,45.51778652588762,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,1479.0,8.0,223.0,12978.0,0.1,114.3088000000001,0.0,0.0,3104.37108707428,,,,,,,,,,,,,,,,,,,,,52.30432514753919,31.701303887011058,102.85053370898308,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
